time_s,x_m,y_m,altitude_m,vz_m_s,speed_m_s,thrust_N
0.1800000000000001,-3.011056134654458E-7,-3.431895559435802E-13,0.8289409578860087,11.57409303884102,11.574093038841223,132.7446153846154
0.1840000000000001,-3.097560057662382E-7,-3.5321054800696045E-13,0.8759350476150024,11.92325304614282,11.923253046143017,133.34676923076924
0.1880000000000001,-3.1840639806703055E-7,-3.632315400703407E-13,0.9243293896281549,12.274218807149657,12.274218807149847,133.9489230769231
0.19,-3.227315942174265E-7,-3.6824203610203055E-13,0.9490539117316972,12.450378479596157,12.450378479596345,134.25
0.19299999999999984,-3.2921938844302045E-7,-3.7575778014956533E-13,0.9868021701804127,12.71521255952278,12.715212559522964,134.46942857142855
0.19699999999999984,-3.378697807438128E-7,-3.857787722129456E-13,1.0383705346236412,13.069121324797361,13.06912132479754,134.76199999999997
0.20099999999999985,-3.465201730446052E-7,-3.9579976427632584E-13,1.091356353292783,13.423939474705373,13.423939474705547,135.05457142857142
0.20499999999999985,-3.5517056534539754E-7,-4.058207563397061E-13,1.145763261344471,13.779665816133367,13.779665816133537,135.34714285714284
0.20899999999999985,-3.638209576461899E-7,-4.1584174840308635E-13,1.2015948891369093,14.136299142975568,14.136299142975735,135.63971428571426
0.21299999999999986,-3.724713499469823E-7,-4.258627404664666E-13,1.2588548621778441,14.493838236103846,14.493838236104008,135.93228571428568
0.21699999999999986,-3.8112174224777464E-7,-4.3588373252984686E-13,1.317546801072415,14.852281863337893,14.852281863338051,136.22485714285713
0.22099999999999986,-3.89772134548567E-7,-4.459047245932271E-13,1.3776743214708862,15.211628779415616,15.21162877941577,136.51742857142855
0.22499999999999987,-3.9842252684935937E-7,-4.559257166566074E-13,1.4392410340162614,15.571877725963745,15.571877725963896,136.81
0.22899999999999987,-4.0707291915015174E-7,-4.659467087199877E-13,1.5022505442917797,15.933027431468656,15.933027431468803,137.10257142857142
0.23299999999999987,-4.157233114509441E-7,-4.75967700783368E-13,1.566706452768297,16.29507661124741,16.295076611247552,137.39514285714284
